DATE,DGS1MO,DGS3MO,DGS1,DGS2,DGS5,DGS10,Inverted
6/1/12,0.03,0.07,0.17,0.25,0.62,1.47,0
6/4/12,0.04,0.08,0.18,0.25,0.68,1.53,0
6/5/12,0.05,0.08,0.18,0.25,0.68,1.57,0
6/6/12,0.05,0.09,0.18,0.26,0.73,1.66,0
6/7/12,0.04,0.09,0.18,0.27,0.72,1.66,0
6/8/12,0.04,0.09,0.19,0.28,0.71,1.65,0
6/11/12,0.05,0.09,0.18,0.27,0.69,1.6,0
6/12/12,0.06,0.1,0.19,0.3,0.75,1.67,0
6/13/12,0.07,0.1,0.18,0.3,0.71,1.61,0
6/14/12,0.08,0.11,0.18,0.3,0.73,1.64,0
6/15/12,0.05,0.09,0.18,0.29,0.68,1.6,0
6/18/12,0.06,0.1,0.18,0.29,0.69,1.59,0
6/19/12,0.06,0.09,0.18,0.3,0.71,1.64,0
6/20/12,0.06,0.09,0.2,0.32,0.74,1.65,0
6/21/12,0.05,0.09,0.19,0.32,0.73,1.63,0
6/22/12,0.05,0.09,0.19,0.31,0.76,1.69,0
6/25/12,0.06,0.1,0.19,0.31,0.72,1.63,0
6/26/12,0.07,0.1,0.21,0.31,0.75,1.66,0
6/27/12,0.06,0.09,0.21,0.31,0.73,1.65,0
6/28/12,0.02,0.09,0.22,0.31,0.69,1.6,0
6/29/12,0.04,0.09,0.21,0.33,0.72,1.67,0
7/2/12,0.06,0.1,0.21,0.3,0.67,1.61,0
7/3/12,0.08,0.09,0.21,0.3,0.69,1.65,0
7/4/12,.,.,.,.,.,.,0
7/5/12,0.07,0.08,0.19,0.28,0.68,1.62,0
7/6/12,0.06,0.08,0.2,0.27,0.64,1.57,0
7/9/12,0.06,0.09,0.2,0.27,0.63,1.53,0
7/10/12,0.07,0.09,0.2,0.27,0.63,1.53,0
7/11/12,0.07,0.1,0.2,0.27,0.64,1.54,0
7/12/12,0.08,0.1,0.2,0.25,0.63,1.5,0
7/13/12,0.08,0.1,0.2,0.25,0.63,1.52,0
7/16/12,0.04,0.1,0.18,0.24,0.6,1.5,0
7/17/12,0.08,0.1,0.18,0.25,0.62,1.53,0
7/18/12,0.07,0.09,0.18,0.22,0.6,1.52,0
7/19/12,0.06,0.09,0.17,0.22,0.62,1.54,0
7/20/12,0.07,0.09,0.17,0.22,0.59,1.49,0
7/23/12,0.07,0.1,0.17,0.22,0.57,1.47,0
7/24/12,0.08,0.1,0.18,0.22,0.57,1.44,0
7/25/12,0.08,0.1,0.17,0.22,0.56,1.43,0
7/26/12,0.08,0.11,0.18,0.23,0.58,1.45,0
7/27/12,0.07,0.11,0.17,0.25,0.65,1.58,0
7/30/12,0.06,0.11,0.18,0.23,0.61,1.53,0
7/31/12,0.07,0.11,0.16,0.23,0.6,1.51,0
8/1/12,0.07,0.1,0.17,0.24,0.63,1.56,0
8/2/12,0.04,0.09,0.17,0.24,0.61,1.51,0
8/3/12,0.03,0.09,0.16,0.24,0.67,1.6,0
8/6/12,0.05,0.1,0.16,0.24,0.65,1.59,0
8/7/12,0.09,0.11,0.19,0.27,0.71,1.66,0
8/8/12,0.09,0.11,0.19,0.29,0.73,1.68,0
8/9/12,0.1,0.11,0.2,0.29,0.74,1.69,0
8/10/12,0.1,0.1,0.18,0.27,0.71,1.65,0
8/13/12,0.1,0.11,0.19,0.27,0.71,1.65,0
8/14/12,0.11,0.11,0.19,0.27,0.75,1.73,0
8/15/12,0.11,0.09,0.19,0.27,0.8,1.8,0
8/16/12,0.1,0.09,0.2,0.29,0.83,1.83,0
8/17/12,0.09,0.09,0.2,0.29,0.81,1.81,0
8/20/12,0.09,0.11,0.19,0.29,0.8,1.82,0
8/21/12,0.1,0.11,0.2,0.31,0.8,1.8,0
8/22/12,0.1,0.11,0.19,0.26,0.71,1.71,0
8/23/12,0.1,0.11,0.19,0.26,0.71,1.68,0
8/24/12,0.1,0.1,0.19,0.28,0.72,1.68,0
8/27/12,0.1,0.11,0.18,0.28,0.7,1.65,0
8/28/12,0.12,0.1,0.18,0.27,0.69,1.64,0
8/29/12,0.12,0.12,0.18,0.27,0.69,1.66,0
8/30/12,0.12,0.1,0.17,0.27,0.66,1.63,0
8/31/12,0.09,0.09,0.16,0.22,0.59,1.57,0
9/3/12,.,.,.,.,.,.,0
9/4/12,0.1,0.1,0.16,0.23,0.62,1.59,0
9/5/12,0.11,0.11,0.17,0.25,0.62,1.6,0
9/6/12,0.1,0.11,0.18,0.27,0.68,1.68,0
9/7/12,0.09,0.11,0.18,0.25,0.64,1.67,0
9/10/12,0.09,0.1,0.18,0.25,0.66,1.68,0
9/11/12,0.09,0.1,0.18,0.25,0.67,1.7,0
9/12/12,0.09,0.1,0.18,0.25,0.7,1.77,0
9/13/12,0.1,0.1,0.17,0.24,0.65,1.75,0
9/14/12,0.08,0.11,0.18,0.27,0.72,1.88,0
9/17/12,0.06,0.11,0.18,0.25,0.73,1.85,0
9/18/12,0.08,0.1,0.18,0.25,0.71,1.82,0
9/19/12,0.08,0.11,0.18,0.27,0.7,1.79,0
9/20/12,0.06,0.11,0.18,0.27,0.7,1.8,0
9/21/12,0.05,0.11,0.18,0.27,0.68,1.77,0
9/24/12,0.03,0.11,0.18,0.27,0.68,1.74,0
9/25/12,0.06,0.11,0.18,0.27,0.66,1.7,0
9/26/12,0.05,0.11,0.17,0.26,0.63,1.64,0
9/27/12,0.05,0.09,0.16,0.25,0.64,1.66,0
9/28/12,0.06,0.1,0.17,0.23,0.62,1.65,0
10/1/12,0.05,0.09,0.17,0.25,0.62,1.64,0
10/2/12,0.09,0.09,0.16,0.23,0.61,1.64,0
10/3/12,0.09,0.09,0.16,0.23,0.61,1.64,0
10/4/12,0.1,0.1,0.18,0.23,0.63,1.7,0
10/5/12,0.1,0.11,0.18,0.27,0.67,1.75,0
10/8/12,.,.,.,.,.,.,0
10/9/12,0.11,0.1,0.18,0.25,0.67,1.74,0
10/10/12,0.12,0.1,0.18,0.27,0.66,1.72,0
10/11/12,0.12,0.1,0.18,0.28,0.67,1.7,0
10/12/12,0.12,0.11,0.18,0.27,0.67,1.69,0
10/15/12,0.1,0.11,0.19,0.27,0.67,1.7,0
10/16/12,0.13,0.09,0.18,0.27,0.7,1.75,0
10/17/12,0.13,0.11,0.18,0.3,0.78,1.83,0
10/18/12,0.12,0.1,0.18,0.29,0.79,1.86,0
10/19/12,0.11,0.1,0.18,0.3,0.77,1.79,0
10/22/12,0.1,0.1,0.19,0.32,0.79,1.83,0
10/23/12,0.11,0.11,0.18,0.29,0.77,1.79,0
10/24/12,0.13,0.11,0.18,0.29,0.76,1.8,0
10/25/12,0.13,0.11,0.19,0.31,0.82,1.86,0
10/26/12,0.12,0.12,0.19,0.3,0.76,1.78,0
10/29/12,0.13,0.14,0.18,0.3,0.74,1.74,0
10/30/12,.,.,.,.,.,.,0
10/31/12,0.09,0.11,0.18,0.3,0.72,1.72,0
11/1/12,0.06,0.09,0.18,0.3,0.73,1.75,0
11/2/12,0.08,0.09,0.19,0.28,0.73,1.75,0
11/5/12,0.09,0.11,0.19,0.28,0.7,1.72,0
11/6/12,0.12,0.1,0.19,0.3,0.75,1.78,0
11/7/12,0.12,0.1,0.18,0.27,0.67,1.68,0
11/8/12,0.13,0.1,0.2,0.27,0.65,1.62,0
11/9/12,0.13,0.09,0.18,0.27,0.65,1.61,0
11/12/12,.,.,.,.,.,.,0
11/13/12,0.12,0.11,0.18,0.27,0.63,1.59,0
11/14/12,0.15,0.1,0.18,0.25,0.63,1.59,0
11/15/12,0.13,0.08,0.17,0.24,0.62,1.58,0
11/16/12,0.07,0.06,0.16,0.24,0.62,1.58,0
11/19/12,0.06,0.09,0.16,0.25,0.64,1.61,0
11/20/12,0.15,0.08,0.16,0.27,0.67,1.66,0
11/21/12,0.17,0.1,0.17,0.27,0.69,1.69,0
11/22/12,.,.,.,.,.,.,0
11/23/12,0.16,0.1,0.19,0.29,0.7,1.7,0
11/26/12,0.14,0.1,0.17,0.27,0.68,1.66,0
11/27/12,0.17,0.1,0.18,0.27,0.66,1.64,0
11/28/12,0.17,0.1,0.18,0.27,0.64,1.63,0
11/29/12,0.16,0.09,0.18,0.25,0.63,1.62,0
11/30/12,0.11,0.08,0.18,0.25,0.61,1.62,0
12/3/12,0.13,0.1,0.18,0.25,0.63,1.63,0
12/4/12,0.07,0.1,0.18,0.25,0.63,1.62,0
12/5/12,0.07,0.1,0.18,0.25,0.61,1.6,0
12/6/12,0.07,0.1,0.18,0.25,0.6,1.59,0
12/7/12,0.06,0.09,0.18,0.25,0.63,1.64,0
12/10/12,0.05,0.09,0.18,0.24,0.62,1.63,0
12/11/12,0.04,0.08,0.16,0.24,0.64,1.66,0
12/12/12,0.04,0.07,0.14,0.25,0.66,1.72,0
12/13/12,0.02,0.06,0.14,0.27,0.7,1.74,0
12/14/12,0.01,0.04,0.13,0.24,0.7,1.72,0
12/17/12,0.01,0.05,0.13,0.25,0.74,1.78,0
12/18/12,0.04,0.06,0.16,0.28,0.78,1.84,0
12/19/12,0.03,0.05,0.15,0.28,0.77,1.82,0
12/20/12,0.02,0.06,0.15,0.28,0.77,1.81,0
12/21/12,0.02,0.06,0.15,0.26,0.75,1.77,0
12/24/12,0.03,0.06,0.16,0.26,0.77,1.79,0
12/25/12,.,.,.,.,.,.,0
12/26/12,0.05,0.09,0.16,0.26,0.76,1.77,0
12/27/12,0.01,0.08,0.15,0.26,0.72,1.74,0
12/28/12,0,0.01,0.15,0.27,0.72,1.73,0
12/31/12,0.02,0.05,0.16,0.25,0.72,1.78,0
1/1/13,.,.,.,.,.,.,0
1/2/13,0.07,0.08,0.15,0.27,0.76,1.86,0
1/3/13,0.06,0.08,0.15,0.27,0.81,1.92,0
1/4/13,0.06,0.07,0.15,0.27,0.82,1.93,0
1/7/13,0.05,0.07,0.15,0.27,0.82,1.92,0
1/8/13,0.06,0.07,0.14,0.25,0.79,1.89,0
1/9/13,0.04,0.06,0.13,0.24,0.77,1.88,0
1/10/13,0.05,0.06,0.14,0.26,0.8,1.91,0
1/11/13,0.04,0.07,0.14,0.26,0.78,1.89,0
1/14/13,0.05,0.08,0.14,0.26,0.78,1.89,0
1/15/13,0.09,0.09,0.14,0.26,0.75,1.86,0
1/16/13,0.07,0.08,0.14,0.26,0.75,1.84,0
1/17/13,0.05,0.07,0.14,0.28,0.79,1.89,0
1/18/13,0.04,0.08,0.14,0.26,0.77,1.87,0
1/21/13,.,.,.,.,.,.,0
1/22/13,0.04,0.08,0.14,0.26,0.76,1.86,0
1/23/13,0.06,0.08,0.15,0.26,0.76,1.86,0
1/24/13,0.06,0.08,0.15,0.23,0.78,1.88,0
1/25/13,0.06,0.08,0.15,0.28,0.87,1.98,0
1/28/13,0.03,0.07,0.16,0.29,0.89,2,0
1/29/13,0.03,0.07,0.15,0.3,0.9,2.03,0
1/30/13,0.04,0.07,0.15,0.27,0.88,2.03,0
1/31/13,0.04,0.07,0.15,0.27,0.88,2.02,0
2/1/13,0.02,0.06,0.15,0.27,0.88,2.04,0
2/4/13,0.03,0.07,0.15,0.25,0.85,2,0
2/5/13,0.06,0.07,0.15,0.27,0.88,2.04,0
2/6/13,0.06,0.07,0.15,0.27,0.84,2,0
2/7/13,0.03,0.07,0.15,0.25,0.83,1.99,0
2/8/13,0.03,0.07,0.14,0.25,0.84,1.99,0
2/11/13,0.05,0.09,0.15,0.27,0.85,1.99,0
2/12/13,0.08,0.09,0.14,0.29,0.88,2.02,0
2/13/13,0.09,0.1,0.15,0.29,0.92,2.05,0
2/14/13,0.1,0.11,0.16,0.27,0.86,2,0
2/15/13,0.09,0.1,0.17,0.29,0.87,2.01,0
2/18/13,.,.,.,.,.,.,0
2/19/13,0.09,0.12,0.17,0.29,0.89,2.03,0
2/20/13,0.12,0.12,0.17,0.27,0.88,2.02,0
2/21/13,0.12,0.13,0.16,0.26,0.86,1.99,0
2/22/13,0.11,0.13,0.16,0.27,0.84,1.97,0
2/25/13,0.09,0.12,0.16,0.25,0.78,1.88,0
2/26/13,0.11,0.14,0.17,0.25,0.78,1.88,0
2/27/13,0.11,0.11,0.17,0.27,0.78,1.91,0
2/28/13,0.07,0.11,0.17,0.25,0.77,1.89,0
3/1/13,0.07,0.11,0.16,0.25,0.75,1.86,0
3/4/13,0.07,0.11,0.16,0.24,0.76,1.88,0
3/5/13,0.09,0.08,0.15,0.25,0.77,1.9,0
3/6/13,0.09,0.1,0.15,0.25,0.81,1.95,0
3/7/13,0.1,0.1,0.15,0.25,0.85,2,0
3/8/13,0.09,0.1,0.15,0.27,0.9,2.06,0
3/11/13,0.09,0.1,0.15,0.27,0.9,2.07,0
3/12/13,0.1,0.1,0.15,0.27,0.88,2.03,0
3/13/13,0.09,0.09,0.15,0.27,0.89,2.04,0
3/14/13,0.08,0.1,0.15,0.27,0.88,2.04,0
3/15/13,0.07,0.09,0.14,0.25,0.84,2.01,0
3/18/13,0.07,0.07,0.15,0.26,0.81,1.96,0
3/19/13,0.08,0.07,0.15,0.24,0.79,1.92,0
3/20/13,0.08,0.07,0.15,0.26,0.81,1.96,0
3/21/13,0.08,0.07,0.14,0.27,0.81,1.95,0
3/22/13,0.07,0.07,0.14,0.26,0.8,1.93,0
3/25/13,0.06,0.08,0.14,0.24,0.8,1.93,0
3/26/13,0.08,0.07,0.14,0.25,0.79,1.92,0
3/27/13,0.06,0.09,0.14,0.25,0.76,1.87,0
3/28/13,0.04,0.07,0.14,0.25,0.77,1.87,0
3/29/13,.,.,.,.,.,.,0
4/1/13,0.06,0.08,0.14,0.23,0.76,1.86,0
4/2/13,0.06,0.07,0.14,0.25,0.78,1.88,0
4/3/13,0.06,0.06,0.13,0.24,0.73,1.83,0
4/4/13,0.07,0.07,0.13,0.22,0.69,1.78,0
4/5/13,0.05,0.07,0.13,0.24,0.68,1.72,0
4/8/13,0.05,0.07,0.13,0.24,0.71,1.76,0
4/9/13,0.06,0.06,0.13,0.24,0.7,1.78,0
4/10/13,0.07,0.07,0.12,0.24,0.74,1.84,0
4/11/13,0.06,0.07,0.12,0.24,0.74,1.82,0
4/12/13,0.05,0.06,0.11,0.22,0.7,1.75,0
4/15/13,0.04,0.06,0.12,0.22,0.69,1.72,0
4/16/13,0.06,0.06,0.13,0.24,0.71,1.75,0
4/17/13,0.05,0.06,0.13,0.24,0.71,1.73,0
4/18/13,0.03,0.05,0.12,0.24,0.71,1.72,0
4/19/13,0.04,0.05,0.12,0.24,0.72,1.73,0
4/22/13,0.04,0.05,0.12,0.24,0.7,1.72,0
4/23/13,0.04,0.05,0.12,0.23,0.71,1.74,0
4/24/13,0.05,0.06,0.13,0.23,0.7,1.73,0
4/25/13,0.04,0.05,0.12,0.23,0.71,1.74,0
4/26/13,0.04,0.05,0.12,0.22,0.68,1.7,0
4/29/13,0.03,0.05,0.12,0.2,0.68,1.7,0
4/30/13,0.03,0.05,0.11,0.22,0.68,1.7,0
5/1/13,0.03,0.06,0.11,0.2,0.65,1.66,0
5/2/13,0.02,0.05,0.11,0.2,0.65,1.66,0
5/3/13,0.02,0.05,0.11,0.22,0.73,1.78,0
5/6/13,0.01,0.04,0.11,0.22,0.74,1.8,0
5/7/13,0.01,0.04,0.1,0.22,0.75,1.82,0
5/8/13,0.01,0.04,0.11,0.22,0.75,1.81,0
5/9/13,0.02,0.04,0.11,0.22,0.75,1.81,0
5/10/13,0.02,0.04,0.11,0.26,0.82,1.9,0
5/13/13,0.02,0.05,0.13,0.24,0.83,1.92,0
5/14/13,0.01,0.05,0.12,0.26,0.85,1.96,0
5/15/13,0.01,0.04,0.12,0.26,0.84,1.94,0
5/16/13,0,0.03,0.12,0.23,0.79,1.87,0
5/17/13,0.01,0.04,0.12,0.26,0.84,1.95,0
5/20/13,0.01,0.05,0.12,0.26,0.85,1.97,0
5/21/13,0.04,0.04,0.12,0.26,0.84,1.94,0
5/22/13,0.04,0.04,0.11,0.26,0.91,2.03,0
5/23/13,0.03,0.05,0.12,0.26,0.91,2.02,0
5/24/13,0.03,0.04,0.12,0.26,0.9,2.01,0
5/27/13,.,.,.,.,.,.,0
5/28/13,0.02,0.05,0.13,0.29,1.02,2.15,0
5/29/13,0.04,0.05,0.14,0.3,1.02,2.13,0
5/30/13,0.02,0.04,0.13,0.31,1.01,2.13,0
5/31/13,0.03,0.04,0.14,0.3,1.05,2.16,0
6/3/13,0.03,0.05,0.14,0.3,1.03,2.13,0
6/4/13,0.05,0.04,0.14,0.32,1.05,2.14,0
6/5/13,0.04,0.05,0.14,0.3,1.02,2.1,0
6/6/13,0.04,0.05,0.14,0.3,1.01,2.08,0
6/7/13,0.04,0.04,0.14,0.32,1.1,2.17,0
6/10/13,0.04,0.05,0.14,0.32,1.13,2.22,0
6/11/13,0.05,0.05,0.14,0.34,1.12,2.2,0
6/12/13,0.04,0.05,0.14,0.34,1.15,2.25,0
6/13/13,0.04,0.05,0.14,0.32,1.11,2.19,0
6/14/13,0.04,0.05,0.13,0.29,1.04,2.14,0
6/17/13,0.05,0.05,0.13,0.27,1.06,2.19,0
6/18/13,0.04,0.05,0.13,0.27,1.07,2.2,0
6/19/13,0.04,0.05,0.13,0.31,1.24,2.33,0
6/20/13,0.03,0.05,0.14,0.33,1.31,2.41,0
6/21/13,0.02,0.05,0.13,0.38,1.42,2.52,0
6/24/13,0.01,0.06,0.16,0.42,1.48,2.57,0
6/25/13,0.03,0.06,0.17,0.43,1.49,2.6,0
6/26/13,0.02,0.06,0.16,0.39,1.45,2.55,0
6/27/13,0.02,0.06,0.15,0.36,1.38,2.49,0
6/28/13,0.02,0.04,0.15,0.36,1.41,2.52,0
7/1/13,0.01,0.04,0.15,0.34,1.39,2.5,0
7/2/13,0.02,0.03,0.14,0.34,1.38,2.48,0
7/3/13,0.03,0.05,0.14,0.36,1.42,2.52,0
7/4/13,.,.,.,.,.,.,0
7/5/13,0.03,0.04,0.15,0.4,1.6,2.73,0
7/8/13,0.02,0.05,0.14,0.37,1.51,2.65,0
7/9/13,0.04,0.04,0.14,0.37,1.5,2.65,0
7/10/13,0.03,0.04,0.13,0.38,1.54,2.7,0
7/11/13,0.02,0.04,0.13,0.34,1.4,2.6,0
7/12/13,0.02,0.04,0.12,0.37,1.43,2.61,0
7/15/13,0.02,0.04,0.11,0.34,1.4,2.57,0
7/16/13,0.02,0.03,0.1,0.34,1.38,2.55,0
7/17/13,0.02,0.03,0.11,0.32,1.33,2.52,0
7/18/13,0.01,0.03,0.11,0.32,1.35,2.56,0
7/19/13,0.01,0.03,0.11,0.32,1.31,2.5,0
7/22/13,0.01,0.04,0.1,0.32,1.32,2.5,0
7/23/13,0.02,0.02,0.12,0.33,1.33,2.53,0
7/24/13,0.02,0.03,0.12,0.34,1.4,2.61,0
7/25/13,0.02,0.02,0.12,0.32,1.38,2.61,0
7/26/13,0.02,0.03,0.11,0.31,1.36,2.58,0
7/29/13,0.01,0.03,0.11,0.33,1.37,2.61,0
7/30/13,0.03,0.04,0.11,0.33,1.39,2.63,0
7/31/13,0.03,0.04,0.11,0.31,1.38,2.6,0
8/1/13,0.02,0.04,0.13,0.35,1.49,2.74,0
8/2/13,0.02,0.04,0.11,0.3,1.36,2.63,0
8/5/13,0.03,0.05,0.12,0.32,1.39,2.67,0
8/6/13,0.05,0.04,0.12,0.32,1.39,2.67,0
8/7/13,0.05,0.05,0.12,0.32,1.38,2.61,0
8/8/13,0.05,0.05,0.12,0.3,1.36,2.58,0
8/9/13,0.05,0.05,0.11,0.32,1.36,2.57,0
8/12/13,0.05,0.06,0.12,0.32,1.39,2.61,0
8/13/13,0.06,0.06,0.12,0.34,1.49,2.71,0
8/14/13,0.06,0.05,0.12,0.34,1.48,2.71,0
8/15/13,0.05,0.05,0.13,0.36,1.54,2.77,0
8/16/13,0.05,0.05,0.13,0.36,1.6,2.84,0
8/19/13,0.03,0.06,0.13,0.36,1.63,2.88,0
8/20/13,0.03,0.04,0.13,0.36,1.57,2.82,0
8/21/13,0.02,0.04,0.14,0.38,1.64,2.87,0
8/22/13,0.01,0.03,0.14,0.42,1.71,2.9,0
8/23/13,0.02,0.03,0.14,0.4,1.66,2.82,0
8/26/13,0.03,0.04,0.13,0.41,1.61,2.79,0
8/27/13,0.04,0.05,0.12,0.38,1.56,2.72,0
8/28/13,0.04,0.03,0.14,0.4,1.62,2.78,0
8/29/13,0.03,0.02,0.14,0.39,1.6,2.75,0
8/30/13,0.02,0.03,0.13,0.39,1.62,2.78,0
9/2/13,.,.,.,.,.,.,0
9/3/13,0.03,0.02,0.14,0.43,1.68,2.86,0
9/4/13,0.02,0.02,0.14,0.46,1.74,2.9,0
9/5/13,0.03,0.02,0.16,0.52,1.85,2.98,0
9/6/13,0.02,0.02,0.14,0.46,1.77,2.94,0
9/9/13,0.02,0.02,0.12,0.45,1.71,2.9,0
9/10/13,0.01,0.02,0.13,0.5,1.78,2.96,0
9/11/13,0.01,0.02,0.12,0.47,1.72,2.93,0
9/12/13,0.01,0.01,0.13,0.45,1.72,2.92,0
9/13/13,0.01,0.01,0.13,0.45,1.71,2.9,0
9/16/13,0.01,0.02,0.13,0.41,1.65,2.88,0
9/17/13,0.01,0.01,0.12,0.39,1.62,2.86,0
9/18/13,0.01,0.01,0.11,0.34,1.43,2.69,0
9/19/13,0,0.01,0.1,0.34,1.49,2.76,0
9/20/13,0.01,0.01,0.11,0.34,1.5,2.75,0
9/23/13,0.01,0.02,0.1,0.35,1.48,2.72,0
9/24/13,0.02,0.02,0.1,0.35,1.44,2.67,0
9/25/13,0.02,0.02,0.1,0.36,1.41,2.63,0
9/26/13,0.04,0,0.09,0.34,1.43,2.66,0
9/27/13,0.03,0.02,0.1,0.34,1.4,2.64,0
9/30/13,0.03,0.02,0.1,0.33,1.39,2.64,0
10/1/13,0.1,0.02,0.1,0.33,1.42,2.66,0
10/2/13,0.08,0.02,0.11,0.31,1.38,2.63,0
10/3/13,0.12,0.03,0.11,0.33,1.36,2.62,0
10/4/13,0.11,0.03,0.11,0.33,1.41,2.66,0
10/7/13,0.13,0.03,0.12,0.37,1.41,2.65,0
10/8/13,0.27,0.05,0.15,0.4,1.43,2.66,0
10/9/13,0.26,0.05,0.15,0.37,1.43,2.68,0
10/10/13,0.25,0.05,0.14,0.35,1.44,2.71,0
10/11/13,0.25,0.08,0.14,0.35,1.42,2.7,0
10/14/13,.,.,.,.,.,.,0
10/15/13,0.32,0.14,0.16,0.37,1.45,2.75,0
10/16/13,0.14,0.1,0.15,0.34,1.41,2.69,0
10/17/13,0.01,0.05,0.13,0.33,1.35,2.61,0
10/18/13,0.01,0.04,0.12,0.33,1.35,2.6,0
10/21/13,0.02,0.04,0.11,0.33,1.38,2.63,0
10/22/13,0.04,0.04,0.1,0.31,1.3,2.54,0
10/23/13,0.02,0.04,0.11,0.31,1.3,2.51,0
10/24/13,0.02,0.03,0.12,0.33,1.32,2.53,0
10/25/13,0.02,0.04,0.11,0.32,1.3,2.53,0
10/28/13,0.02,0.04,0.11,0.32,1.31,2.54,0
10/29/13,0.06,0.04,0.11,0.31,1.29,2.53,0
10/30/13,0.05,0.04,0.11,0.33,1.3,2.55,0
10/31/13,0.03,0.04,0.1,0.31,1.31,2.57,0
11/1/13,0.03,0.04,0.1,0.33,1.37,2.65,0
11/4/13,0.02,0.05,0.09,0.32,1.36,2.63,0
11/5/13,0.06,0.05,0.1,0.32,1.39,2.69,0
11/6/13,0.05,0.05,0.11,0.3,1.34,2.67,0
11/7/13,0.04,0.05,0.11,0.29,1.31,2.63,0
11/8/13,0.04,0.06,0.12,0.32,1.42,2.77,0
11/11/13,.,.,.,.,.,.,0
11/12/13,0.05,0.08,0.13,0.34,1.47,2.8,0
11/13/13,0.06,0.08,0.13,0.32,1.41,2.75,0
11/14/13,0.06,0.08,0.13,0.29,1.34,2.69,0
11/15/13,0.06,0.08,0.13,0.31,1.36,2.71,0
11/18/13,0.05,0.09,0.13,0.31,1.33,2.67,0
11/19/13,0.05,0.08,0.14,0.29,1.37,2.71,0
11/20/13,0.06,0.08,0.12,0.28,1.39,2.8,0
11/21/13,0.02,0.07,0.12,0.29,1.38,2.79,0
11/22/13,0.02,0.07,0.12,0.31,1.37,2.75,0
11/25/13,0.04,0.08,0.14,0.3,1.37,2.74,0
11/26/13,0.07,0.07,0.13,0.29,1.34,2.71,0
11/27/13,0.06,0.07,0.13,0.28,1.36,2.74,0
11/28/13,.,.,.,.,.,.,0
11/29/13,0.05,0.06,0.13,0.28,1.37,2.75,0
12/2/13,0.02,0.05,0.13,0.3,1.43,2.81,0
12/3/13,0.04,0.06,0.13,0.28,1.4,2.79,0
12/4/13,0.04,0.06,0.14,0.3,1.45,2.84,0
12/5/13,0.02,0.06,0.13,0.3,1.49,2.88,0
12/6/13,0.03,0.06,0.13,0.3,1.51,2.88,0
12/9/13,0.04,0.07,0.13,0.3,1.5,2.86,0
12/10/13,0.03,0.07,0.14,0.3,1.46,2.81,0
12/11/13,0.02,0.07,0.13,0.31,1.5,2.86,0
12/12/13,0.01,0.07,0.14,0.34,1.55,2.89,0
12/13/13,0.02,0.07,0.14,0.34,1.55,2.88,0
12/16/13,0.02,0.07,0.13,0.34,1.55,2.89,0
12/17/13,0.02,0.07,0.14,0.34,1.52,2.85,0
12/18/13,0.01,0.07,0.13,0.32,1.55,2.89,0
12/19/13,0.01,0.06,0.13,0.35,1.63,2.94,0
12/20/13,0.02,0.07,0.13,0.37,1.66,2.89,0
12/23/13,0.01,0.07,0.14,0.38,1.68,2.94,0
12/24/13,0.01,0.07,0.14,0.38,1.73,2.99,0
12/25/13,.,.,.,.,.,.,0
12/26/13,0,0.07,0.13,0.42,1.74,3,0
12/27/13,0.01,0.07,0.12,0.4,1.74,3.02,0
12/30/13,0.01,0.07,0.13,0.39,1.71,2.99,0
12/31/13,0.01,0.07,0.13,0.38,1.75,3.04,0
1/1/14,.,.,.,.,.,.,0
1/2/14,0.01,0.07,0.13,0.39,1.72,3,0
1/3/14,0.02,0.07,0.13,0.41,1.73,3.01,0
1/6/14,0.01,0.05,0.12,0.4,1.7,2.98,0
1/7/14,0.01,0.04,0.13,0.4,1.69,2.96,0
1/8/14,0,0.05,0.13,0.43,1.77,3.01,0
1/9/14,0.01,0.04,0.13,0.44,1.75,2.97,0
1/10/14,0.01,0.05,0.12,0.39,1.64,2.88,0
1/13/14,0,0.03,0.11,0.39,1.6,2.84,0
1/14/14,0,0.04,0.11,0.39,1.65,2.88,0
1/15/14,0.01,0.04,0.13,0.41,1.68,2.9,0
1/16/14,0.01,0.04,0.11,0.41,1.66,2.86,0
1/17/14,0.01,0.05,0.11,0.4,1.64,2.84,0
1/20/14,.,.,.,.,.,.,0
1/21/14,0.01,0.04,0.12,0.4,1.67,2.85,0
1/22/14,0,0.04,0.11,0.44,1.72,2.87,0
1/23/14,0.01,0.04,0.11,0.39,1.62,2.79,0
1/24/14,0.04,0.04,0.11,0.37,1.58,2.75,0
1/27/14,0.04,0.05,0.11,0.37,1.61,2.78,0
1/28/14,0.05,0.05,0.11,0.38,1.59,2.77,0
1/29/14,0.04,0.04,0.11,0.36,1.52,2.69,0
1/30/14,0.04,0.02,0.1,0.36,1.55,2.72,0
1/31/14,0.03,0.02,0.1,0.34,1.49,2.67,0
2/3/14,0.04,0.05,0.11,0.3,1.44,2.61,0
2/4/14,0.12,0.06,0.12,0.31,1.46,2.64,0
2/5/14,0.13,0.07,0.12,0.32,1.5,2.7,0
2/6/14,0.07,0.07,0.13,0.33,1.52,2.73,0
2/7/14,0.1,0.08,0.12,0.3,1.47,2.71,0
2/10/14,0.07,0.07,0.12,0.32,1.48,2.7,0
2/11/14,0.05,0.05,0.12,0.35,1.54,2.75,0
2/12/14,0.01,0.05,0.12,0.35,1.59,2.8,0
